client_id,bank_district_id,frequency,lor,client_district_id,age,age_group,Gender,region,nb_inhabitants,nb_cities,urban_inhabitants_ratio,avg_salary,unemployment_rate_96,nb_entrepreneurs_per_1000,nb_crimes_96,unemployment_growth,crime_growth_rate,population_per_city,total_credit,avg_credit_amount,total_withdrawal,avg_withdrawal_amount,debit_count,credit_count,trans_count,avg_trans_amount,max_trans_amount,min_trans_amount,std_trans_amount,net_Flow,last_balance,avg_balance,max_balance,min_balance,std_balance,balance_range,first_balance,balance_growth_pct,median_balance,neg_balance_count,days_since_first_trans,transaction_span_days,avg_days_between_transactions,trans_freq_per_month,credits_per_month,debits_per_month,transaction_activity_ratio,cash_withdrawal_count,card_withdrawal_count,cash_deposit_count,transfer_in_count,transfer_out_count,total_cash_withdrawal,total_card_withdrawal,total_cash_deposit,card_withdrawal_ratio,cash_deposit_ratio,card_type,orders_count,total_order_amount,avg_order_amount,max_order_amount,min_order_amount,insurance_order_count,household_order_count,leasing_order_count,loan_order_count,loans_1996_count,good_loan_count,bad_loan_count,total_loan_amount,loan_duration,monthly_payments,target_loan_1997,target_card_1997
4718,2,POPLATEK MESICNE,2,2,64,60,M,central Bohemia,88884,5,46.7,8507,1.85,132,2674,10.78,23.85,17776.8,76439.4,3184.975,76371.2,1414.2814814814815,54,24.0,78,1959.1102564102564,6250.0,14.6,2134.4369879988485,68.19999999999709,36517.3,30598.03205128205,39381.6,17932.4,4588.132768901015,21449.199999999997,31999.1,14.12,31363.5,0.0,365,365,4.740259740259741,6.5,2.0,4.5,152810.6,30,0.0,0.0,12.0,24.0,43635.2,0.0,0.0,0.0,0.0,None,2.0,2728.0,1364.0,1551.0,1177.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2370,41,POPLATEK MESICNE,2,41,40,40,F,north Bohemia,118650,3,85.6,9832,4.48,114,5471,34.94,-15.11,39550.0,160696.7,6180.642307692308,165515.2,1994.1590361445785,83,26.0,109,2992.7697247706424,17767.5,14.6,4254.346302475827,-4818.5,29506.8,33017.45963302752,47550.5,21060.9,6785.145868940466,26489.6,32510.7,-9.24,33475.9,0.0,364,364,3.3703703703703702,9.083333333333334,2.1666666666666665,6.916666666666667,326211.9,35,0.0,14.0,0.0,48.0,75215.2,0.0,159085.0,0.0,0.5384615384615384,None,4.0,7525.0,1881.25,6888.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2263,1,POPLATEK MESICNE,2,1,62,60,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,76402.1,3183.4208333333336,78745.2,1711.8521739130433,46,24.0,70,2216.39,10900.0,14.6,2464.036339732379,-2343.0999999999913,29953.7,26215.768571428573,37992.8,15828.8,4313.3902023627,22164.000000000004,31736.8,-5.62,26448.15,0.0,363,363,5.260869565217392,5.833333333333333,2.0,3.8333333333333335,155147.3,34,0.0,0.0,12.0,12.0,55765.2,0.0,0.0,0.0,0.0,None,1.0,1915.0,1915.0,1915.0,1915.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
543,11,POPLATEK MESICNE,2,11,38,30,F,central Bohemia,75637,7,36.5,9622,0.59,154,3529,31.11,1.55,10805.29,5246.8,308.63529411764705,14200.0,2028.5714285714287,7,17.0,24,810.2833333333333,3900.0,128.9,995.46721810356,-8953.2,17847.4,22673.962499999998,27329.4,17060.7,3291.211868097605,10268.7,27200.5,-34.39,23924.0,0.0,341,341,14.826086956521738,2.0,1.4166666666666667,0.5833333333333334,19446.8,7,0.0,5.0,0.0,0.0,14200.0,0.0,3700.0,0.0,0.29411764705882354,None,1.0,7208.0,7208.0,7208.0,7208.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
59,1,POPLATEK MESICNE,2,1,39,30,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,213606.7,8544.268,221491.2,3631.003278688525,61,25.0,86,5059.277906976745,24195.0,14.6,6448.439997000663,-7884.5,30449.6,30857.57093023256,49703.2,16996.0,6141.239136082941,32707.199999999997,38050.6,-19.98,30254.2,0.0,361,361,4.247058823529412,7.166666666666667,2.0833333333333335,5.083333333333333,435097.9000000001,37,0.0,13.0,0.0,24.0,133975.2,0.0,211990.0,0.0,0.52,None,2.0,7293.0,3646.5,7024.0,269.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1427,14,POPLATEK MESICNE,2,14,31,30,F,south Bohemia,177686,9,74.8,10045,1.71,135,6295,20.42,-4.68,19742.89,493838.0,20576.583333333332,483490.2,10287.025531914895,47,24.0,71,13765.185915492957,56686.0,14.6,15642.68450309049,10347.799999999988,59669.5,53799.2676056338,109565.6,27050.4,19165.537093892366,82515.20000000001,87112.8,-31.5,50269.5,0.0,361,361,5.1571428571428575,5.916666666666667,2.0,3.9166666666666665,977328.2,47,0.0,0.0,12.0,0.0,483490.2,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
441,1,POPLATEK MESICNE,2,1,37,30,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,436310.5,15582.517857142857,445567.2,9901.493333333334,45,28.0,73,12080.516438356164,54200.0,14.6,14769.481065180524,-9256.700000000012,42294.5,59282.64794520548,125679.8,26699.5,25895.171459077657,98980.3,47651.4,-11.24,52672.1,0.0,356,356,4.944444444444445,6.083333333333333,2.3333333333333335,3.75,881877.7,45,0.0,16.0,0.0,0.0,445567.2,0.0,433379.0,0.0,0.5714285714285714,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2964,8,POPLATEK MESICNE,2,8,18,10,M,central Bohemia,112065,8,69.4,11277,1.44,127,4987,15.2,-3.71,14008.12,131896.0,3140.3809523809523,108725.2,3197.7999999999997,34,42.0,76,3166.068421052632,49363.0,14.6,8317.714640856753,23170.800000000003,48583.0,31346.665789473685,73312.2,14757.4,16392.35358282678,58554.799999999996,24762.2,96.2,24443.7,0.0,363,363,4.84,6.333333333333333,3.5,2.8333333333333335,240621.20000000004,34,0.0,30.0,0.0,0.0,108725.2,0.0,130408.0,0.0,0.7142857142857143,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3441,75,POPLATEK MESICNE,2,75,38,30,M,north Moravia,138032,5,64.6,8819,5.66,99,4505,5.2,10.88,27606.4,128735.4,3901.072727272727,108795.2,2590.3619047619045,42,33.0,75,3167.074666666667,11667.0,14.6,3247.455818274799,19940.199999999997,44744.4,31226.44266666667,47971.4,15469.7,8280.151817304706,32501.7,31467.6,42.19,30599.4,0.0,361,361,4.878378378378378,6.25,2.75,3.5,237530.6,30,0.0,21.0,0.0,12.0,46575.2,0.0,127214.0,0.0,0.6363636363636364,None,1.0,5185.0,5185.0,5185.0,5185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3307,14,POPLATEK MESICNE,2,14,17,10,F,south Bohemia,177686,9,74.8,10045,1.71,135,6295,20.42,-4.68,19742.89,288994.3,12041.429166666667,311175.2,8890.720000000001,35,24.0,59,10172.364406779661,33189.0,14.6,11359.492054843655,-22180.900000000023,19086.6,32506.87627118644,63379.0,14408.8,14843.834068292914,48970.2,63379.0,-69.88,30719.5,0.0,355,355,6.120689655172414,4.916666666666667,2.0,2.9166666666666665,600169.5,35,0.0,12.0,0.0,0.0,311175.2,0.0,287638.0,0.0,0.5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2269,48,POPLATEK MESICNE,2,48,33,30,F,east Bohemia,78955,9,59.0,9060,2.44,124,1717,37.08,3.75,8772.78,301185.8,12549.408333333333,288499.2,7397.415384615385,39,24.0,63,9360.079365079366,34552.0,14.6,9872.76451374802,12686.599999999977,42340.8,38130.996825396825,66195.7,19489.1,11079.463763327763,46706.6,24854.1,70.36,35821.4,0.0,359,359,5.790322580645161,5.25,2.0,3.25,589685.0,39,0.0,0.0,12.0,0.0,288499.2,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10382,20,POPLATEK MESICNE,2,20,31,30,F,south Bohemia,70646,4,58.4,8547,3.64,120,1542,37.36,-1.34,17661.5,294768.1,7558.15641025641,295587.2,3518.8952380952383,84,39.0,123,4799.636585365854,33190.0,14.6,7447.938048104631,-819.1000000000349,32536.2,34898.52113821138,63327.1,16776.4,11031.15480418871,46550.7,55482.4,-41.36,32536.2,0.0,361,361,2.959016393442623,10.25,3.25,7.0,590355.3,36,0.0,15.0,0.0,48.0,148155.2,0.0,291850.0,0.0,0.38461538461538464,None,4.0,12286.0,3071.5,4437.0,410.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
321,47,POPLATEK MESICNE,2,47,53,50,F,east Bohemia,162580,6,72.8,9538,1.81,111,5410,19.87,-11.01,27096.67,650066.5,27086.104166666668,695987.2,13646.807843137254,51,24.0,75,17947.382666666665,74628.0,14.6,20218.478854265253,-45920.69999999995,51080.8,69363.908,136506.3,29254.0,23944.75479170334,107252.29999999999,67687.0,-24.53,64195.2,0.0,365,365,4.9324324324324325,6.25,2.0,4.25,1346053.7,51,0.0,0.0,12.0,0.0,695987.2,0.0,0.0,0.0,0.0,None,1.0,4975.2,4975.2,4975.2,4975.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2280,10,POPLATEK MESICNE,2,10,22,20,F,central Bohemia,92084,5,46.7,10124,0.54,141,4316,-3.57,13.28,18416.8,37167.8,1548.6583333333335,37327.2,761.7795918367347,49,24.0,73,1020.4794520547945,3039.0,14.6,1038.5477891105263,-159.39999999999418,13494.2,13287.295890410958,16308.2,9927.8,1406.3634578860901,6380.4000000000015,11953.8,12.89,13476.6,0.0,363,363,5.041666666666667,6.083333333333333,2.0,4.083333333333333,74495.0,25,0.0,0.0,12.0,24.0,13015.2,0.0,0.0,0.0,0.0,None,2.0,2026.0,1013.0,1119.0,907.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2735,64,POPLATEK MESICNE,2,64,68,60,M,south Moravia,197099,10,74.7,9624,2.31,145,4265,44.38,-4.88,19709.9,54026.4,2251.1,53065.2,1516.1485714285714,35,24.0,59,1815.1118644067797,4900.0,14.6,1809.2542813302896,961.2000000000044,13471.0,14880.942372881356,19987.2,11112.0,2132.863529446399,8875.2,11910.0,13.11,15028.1,0.0,362,362,6.241379310344827,4.916666666666667,2.0,2.9166666666666665,107091.6,23,0.0,0.0,12.0,12.0,22825.2,0.0,0.0,0.0,0.0,None,1.0,2520.0,2520.0,2520.0,2520.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
729,63,POPLATEK MESICNE,2,63,27,20,F,south Moravia,86513,5,50.5,8288,4.52,110,1460,19.26,-6.53,17302.6,36491.9,1520.4958333333334,32425.2,540.42,60,24.0,84,820.4416666666667,2956.0,14.6,975.6269936059634,4066.7000000000007,23989.9,19836.459523809524,24564.2,14426.2,2513.5259505573194,10138.0,19038.5,26.01,19870.75,0.0,363,363,4.373493975903615,7.0,2.0,5.0,68917.1,24,0.0,0.0,12.0,36.0,8785.2,0.0,0.0,0.0,0.0,None,3.0,1970.0,656.6666666666666,1171.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12003,74,POPLATEK MESICNE,2,74,20,20,M,north Moravia,323870,1,100.0,10673,5.44,100,18347,14.53,-2.32,323870.0,359996.2,9473.584210526316,387708.6,7602.129411764706,51,38.0,89,8401.177528089887,45567.0,14.6,11351.74552136199,-27712.399999999965,25142.8,45942.19775280899,98151.7,14594.3,16146.04264720769,83557.4,40555.0,-38.0,44767.4,0.0,360,360,4.090909090909091,7.416666666666667,3.1666666666666665,4.25,747704.7999999999,39,0.0,14.0,0.0,12.0,349780.2,0.0,356172.0,0.0,0.3684210526315789,None,1.0,3160.7,3160.7,3160.7,3160.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2870,29,POPLATEK MESICNE,2,29,37,30,M,west Bohemia,45714,6,55.6,8843,3.6,113,888,27.66,8.56,7619.0,308318.1,12846.5875,326007.2,5525.545762711865,59,24.0,83,7642.473493975905,35226.0,14.6,9517.664860733441,-17689.100000000035,74363.0,57106.26144578314,75862.7,33442.2,11333.113218049559,42420.5,72597.5,2.43,57358.1,0.0,364,364,4.439024390243903,6.916666666666667,2.0,4.916666666666667,634325.3,35,0.0,12.0,0.0,24.0,238395.2,0.0,305292.0,0.0,0.5,None,2.0,7301.0,3650.5,7022.0,279.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
261,38,POPLATEK MESICNE,2,38,59,50,F,north Bohemia,85852,4,59.8,8965,8.23,104,2822,16.24,6.37,21463.0,78975.4,3290.6416666666664,78873.2,1383.740350877193,57,24.0,81,1948.7481481481482,6460.0,14.6,2114.8797996051167,102.19999999999709,33928.6,28398.07283950617,36350.6,18407.5,4120.301584441737,17943.1,27571.7,23.06,28590.3,0.0,363,363,4.5375,6.75,2.0,4.75,157848.6,33,0.0,0.0,12.0,24.0,42885.2,0.0,0.0,0.0,0.0,None,2.0,2999.0,1499.5,1513.0,1486.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
65,50,POPLATEK MESICNE,2,50,53,50,F,east Bohemia,102609,6,52.0,8187,5.45,94,2134,12.84,0.52,17101.5,195936.3,7536.011538461538,194995.2,4755.980487804878,41,26.0,67,5834.798507462687,23840.0,14.6,6295.068345658598,941.0999999999767,35032.6,33208.114925373135,54275.3,20001.1,7184.768495548228,34274.200000000004,30176.9,16.09,32422.5,0.0,360,360,5.454545454545454,5.583333333333333,2.1666666666666665,3.4166666666666665,390931.5,29,0.0,14.0,0.0,12.0,98035.2,0.0,194210.0,0.0,0.5384615384615384,None,1.0,8080.0,8080.0,8080.0,8080.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9675,60,POPLATEK MESICNE,2,60,26,20,F,south Moravia,110643,4,51.9,8441,4.48,115,2252,29.86,19.85,27660.75,170397.7,11359.846666666668,244381.4,4443.298181818182,55,15.0,70,5925.415714285714,46443.0,3.9,9868.757985619823,-73983.69999999998,-2496.1,21259.665714285715,68773.3,-2510.7,18949.13539108136,71284.0,68773.3,-103.63,17360.4,9.0,362,362,5.246376811594203,5.833333333333333,1.25,4.583333333333333,414779.1,27,0.0,5.0,0.0,28.0,150719.8,0.0,169569.0,0.0,0.3333333333333333,None,3.0,11584.8,3861.6,7903.8,1525.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
779,69,POPLATEK TYDNE,2,69,52,50,F,north Moravia,42821,3,48.4,8173,7.01,124,1358,148.14,-53.68,14273.67,389969.9,14998.842307692308,383060.0,10944.57142857143,35,26.0,61,12672.62131147541,62400.0,30.0,15734.798209055776,6909.900000000023,51850.1,57183.79344262295,141725.6,4640.2,27680.667212917568,137085.4,39840.2,30.15,48705.1,0.0,365,365,6.083333333333333,5.083333333333333,2.1666666666666665,2.9166666666666665,773029.9,35,0.0,14.0,0.0,0.0,383060.0,0.0,386839.0,0.0,0.5384615384615384,None,1.0,3430.1,3430.1,3430.1,3430.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3618,54,POPLATEK MESICNE,2,54,43,40,M,south Moravia,387570,1,100.0,9897,1.96,140,18696,22.5,-0.13,387570.0,180097.30000000002,7203.892000000001,171151.2,2087.2097560975612,82,25.0,107,3282.696261682243,20343.0,14.6,4922.211480508919,8946.100000000006,51611.6,44560.97289719626,59396.5,27292.4,7803.701919016534,32104.1,41165.7,25.38,46368.5,0.0,363,363,3.4245283018867925,8.916666666666666,2.0833333333333335,6.833333333333333,351248.5,34,0.0,13.0,0.0,48.0,77575.2,0.0,177706.0,0.0,0.52,None,4.0,7798.0,1949.5,7282.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1829,51,POPLATEK MESICNE,2,51,54,50,F,east Bohemia,121947,11,70.5,8541,2.97,131,3839,18.33,9.81,11086.09,185425.4,7726.058333333333,171551.2,3363.7490196078434,51,24.0,75,4759.688,21282.0,14.6,5577.932092605548,13874.199999999983,26915.9,21287.214666666667,35379.8,10120.2,6466.894595066543,25259.600000000002,27229.6,-1.15,20656.8,0.0,357,357,4.824324324324325,6.25,2.0,4.25,356976.60000000003,27,0.0,12.0,0.0,24.0,84395.2,0.0,184444.0,0.0,0.5,None,2.0,7263.0,3631.5,4943.0,2320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2626,1,POPLATEK PO OBRATU,2,1,56,50,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,650849.8,27118.74166666667,618456.0,8472.0,73,24.0,97,13085.626804123713,74770.0,100.0,18482.139091298588,32393.800000000047,61511.2,65747.95154639175,145735.3,26986.6,25912.05651964976,118748.69999999998,78864.5,-22.0,59654.5,0.0,360,360,3.75,8.083333333333334,2.0,6.083333333333333,1269305.8,37,0.0,0.0,12.0,36.0,470652.0,0.0,0.0,0.0,0.0,None,3.0,12317.0,4105.666666666667,6011.0,1468.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2431,75,POPLATEK MESICNE,2,75,30,30,M,north Moravia,138032,5,64.6,8819,5.66,99,4505,5.2,10.88,27606.4,510751.6,21281.316666666666,479325.2,8876.392592592592,54,24.0,78,12693.292307692309,58653.0,14.6,14524.155898165845,31426.399999999965,69030.2,53052.66794871795,100619.5,24981.7,18065.12501033661,75637.8,64181.7,7.55,51069.25,0.0,360,360,4.675324675324675,6.5,2.0,4.5,990076.8,40,2.0,0.0,12.0,12.0,324237.2,4800.0,0.0,0.037037037037037035,0.0,classic,1.0,12524.0,12524.0,12524.0,12524.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3508,38,POPLATEK MESICNE,2,38,26,20,M,north Bohemia,85852,4,59.8,8965,8.23,104,2822,16.24,6.37,21463.0,293038.7,11721.548,264167.2,6003.8,44,25.0,69,8075.447826086956,33170.0,14.6,8893.439093968105,28871.5,71209.5,49290.05942028986,71209.5,21651.7,11994.7616386257,49557.8,34497.6,106.42,48515.8,0.0,361,361,5.3088235294117645,5.75,2.0833333333333335,3.6666666666666665,557205.9,32,0.0,13.0,0.0,12.0,170255.2,0.0,290370.0,0.0,0.52,None,1.0,7826.0,7826.0,7826.0,7826.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4482,56,POPLATEK MESICNE,2,56,17,10,M,south Moravia,124605,8,46.0,8772,4.98,126,3158,6.18,10.65,15575.62,210466.2,7795.044444444445,205799.2,5276.902564102565,39,27.0,66,6307.051515151516,23373.0,14.6,6555.63206550127,4667.0,25965.9,21534.745454545453,34277.8,2510.6,6785.513714199862,31767.200000000004,19498.9,33.17,23289.35,0.0,358,358,5.507692307692308,5.5,2.25,3.25,416265.4,27,0.0,3.0,12.0,12.0,77075.2,0.0,6700.0,0.0,0.1111111111111111,None,2.0,12285.2,6142.6,10727.0,1558.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5056,67,POPLATEK MESICNE,2,67,39,30,F,north Moravia,106054,6,63.1,8110,6.55,109,3079,13.52,-5.09,17675.67,612574.5,17502.128571428573,610262.2,13561.38222222222,45,35.0,80,15285.45875,60300.0,14.6,17174.622457388883,2312.3000000000466,53641.2,62260.49125,136181.5,20078.7,27656.46840929766,116102.8,81435.4,-34.13,53633.899999999994,0.0,363,363,4.594936708860759,6.666666666666667,2.9166666666666665,3.75,1222836.7,45,0.0,23.0,0.0,0.0,610262.2,0.0,609803.0,0.0,0.6571428571428571,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3013,51,POPLATEK MESICNE,2,51,46,40,F,east Bohemia,121947,11,70.5,8541,2.97,131,3839,18.33,9.81,11086.09,122217.5,4073.9166666666665,122483.2,2551.733333333333,48,30.0,78,3137.1884615384615,11210.0,14.6,2890.710359737051,-265.6999999999971,18074.3,21493.48846153846,32004.5,14298.7,4567.28675152375,17705.8,23825.4,-24.14,21483.95,0.0,355,355,4.6103896103896105,6.5,2.5,4.0,244700.7,24,0.0,18.0,0.0,24.0,29675.2,0.0,121250.0,0.0,0.6,None,2.0,7734.0,3867.0,4982.0,2752.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,165120.0,60.0,2752.0,0,0
11794,31,POPLATEK TYDNE,2,31,26,20,F,west Bohemia,51313,4,59.2,8930,4.2,108,1452,19.32,9.34,12828.25,449766.7,14992.223333333333,429485.4,8259.334615384616,52,30.0,82,10722.586585365854,49400.0,30.0,12317.890037201312,20281.29999999999,66882.5,46626.83902439024,143348.1,20160.6,21777.347252761232,123187.5,37360.7,79.02,40851.399999999994,0.0,358,358,4.419753086419753,6.833333333333333,2.5,4.333333333333333,879252.1000000001,28,0.0,18.0,0.0,24.0,216501.0,0.0,447731.0,0.0,0.6,None,2.0,17748.7,8874.35,13386.0,4362.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4385,21,POPLATEK MESICNE,2,21,24,20,F,south Bohemia,103347,7,67.0,9104,2.07,123,2354,37.09,2.39,14763.86,166546.1,5046.851515151516,148875.2,2255.6848484848488,66,33.0,99,3186.0737373737375,14730.0,14.6,3684.5097064681945,17670.899999999994,56443.7,38458.80202020202,62729.7,17141.7,10546.888840548856,45588.0,28998.3,94.64,37941.7,0.0,362,362,3.693877551020408,8.25,2.75,5.5,315421.3,30,0.0,21.0,0.0,36.0,70695.2,0.0,164660.0,0.0,0.6363636363636364,None,3.0,6515.0,2171.6666666666665,4744.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2214,5,POPLATEK MESICNE,2,5,50,50,M,central Bohemia,95616,6,51.4,9307,4.43,118,3040,15.06,16.21,15936.0,253299.5,10554.145833333334,256647.2,5832.890909090909,44,24.0,68,7499.216176470589,29034.0,14.6,8035.608620507423,-3347.7000000000116,39160.9,37903.73382352941,67077.7,18256.7,10489.639528482166,48821.0,61864.6,-36.7,38149.0,0.0,359,359,5.358208955223881,5.666666666666667,2.0,3.6666666666666665,509946.70000000007,32,0.0,12.0,0.0,12.0,137595.2,0.0,251628.0,0.0,0.5,None,1.0,9921.0,9921.0,9921.0,9921.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2698,31,POPLATEK TYDNE,2,31,26,20,F,west Bohemia,51313,4,59.2,8930,4.2,108,1452,19.32,9.34,12828.25,436329.8,15045.855172413792,418456.4,8205.027450980393,51,29.0,80,10684.8275,49400.0,30.0,12452.548330656477,17873.399999999965,58775.2,35844.697499999995,128512.0,7871.4,21200.89990943467,120640.6,31631.4,85.81,31077.1,0.0,358,358,4.531645569620253,6.666666666666667,2.4166666666666665,4.25,854786.2,27,0.0,17.0,0.0,24.0,211340.0,0.0,434831.0,0.0,0.5862068965517241,None,2.0,17259.7,8629.85,13386.0,3873.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3319,1,POPLATEK MESICNE,2,1,17,10,F,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,164638.7,6859.945833333334,174415.2,7267.3,24,24.0,48,7063.622916666667,17400.0,14.6,7285.138829595831,-9776.5,19284.5,15279.866666666667,20926.0,1424.1,6388.036113399744,19501.9,14526.5,32.75,17843.0,0.0,361,361,7.680851063829787,4.0,2.0,2.0,339053.9,12,0.0,12.0,0.0,12.0,175.2,0.0,163700.0,0.0,0.5,None,1.0,14520.0,14520.0,14520.0,14520.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
644,35,POPLATEK MESICNE,2,35,35,30,F,north Bohemia,88768,7,80.5,8867,1.21,130,3620,18.63,6.97,12681.14,270345.3,11264.387499999999,260951.2,3574.67397260274,73,24.0,97,5477.283505154639,31010.0,14.6,7747.831867941621,9394.099999999977,50385.4,32980.57422680413,57737.1,13959.3,9888.698899304178,43777.8,39091.1,28.89,32534.1,0.0,364,364,3.7916666666666665,8.083333333333334,2.0,6.083333333333333,531296.5,37,0.0,12.0,0.0,36.0,166775.2,0.0,268750.0,0.0,0.5,None,3.0,7848.0,2616.0,7021.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4901,72,POPLATEK MESICNE,2,72,46,40,F,north Moravia,226122,4,62.6,8994,4.79,110,9208,26.05,-4.8,56530.5,426123.9,17044.956000000002,412063.2,6867.72,60,25.0,85,9861.024705882353,48368.0,14.6,11523.56184653556,14060.700000000012,62518.4,37633.45764705882,74030.7,14834.1,14834.005064894905,59196.6,46043.3,35.78,34630.5,0.0,365,365,4.345238095238095,7.083333333333333,2.0833333333333335,5.0,838187.1000000001,36,0.0,1.0,12.0,24.0,242395.2,0.0,5100.0,0.0,0.04,None,3.0,17363.5,5787.833333333333,7246.0,3224.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3214,71,POPLATEK MESICNE,2,71,74,70,M,north Moravia,161227,10,69.7,8678,5.57,102,4595,-6.07,-7.73,16122.7,67118.4,2796.6,71855.2,1890.9263157894736,38,24.0,62,2241.509677419355,5500.0,14.6,2178.9659581531005,-4736.800000000003,24888.4,21603.285483870968,28025.2,14870.5,2779.145968703262,13154.7,28025.2,-11.19,21653.5,0.0,364,364,5.967213114754099,5.166666666666667,2.0,3.1666666666666665,138973.6,26,0.0,0.0,12.0,12.0,28355.2,0.0,0.0,0.0,0.0,None,1.0,3625.0,3625.0,3625.0,3625.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1265,57,POPLATEK MESICNE,2,57,38,30,F,south Moravia,161954,8,48.0,8720,4.5,116,3651,20.64,-2.09,20244.25,129939.4,4997.66923076923,130259.2,2326.057142857143,56,26.0,82,3173.153658536585,14678.0,14.6,3802.374224710074,-319.8000000000029,27671.8,20531.265853658537,34294.7,11161.7,5048.546787173158,23132.999999999996,25552.7,8.29,20049.8,0.0,361,361,4.45679012345679,6.833333333333333,2.1666666666666665,4.666666666666667,260198.59999999998,32,0.0,14.0,0.0,24.0,88475.2,0.0,128906.0,0.0,0.5384615384615384,None,2.0,3482.0,1741.0,2439.0,1043.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
